"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "842", "GumballMachineTestDrive.java:72", "Line Step", "file=GumballMachineTestDrive.java, line=72"
"main", "843", "GumballMachineTestDrive.java:72", "Field Read", "context=GumballMachine:1, state"
"main", "844", "GumballMachineTestDrive.java:72", "Method Call", "caller=GumballMachine:1#turnCrank:8, target=SoldOutState:1#turnCrank:2"
"main", "845", "GumballMachineTestDrive.java:276", "Method Entered", ""
"main", "846", "GumballMachineTestDrive.java:277", "Line Step", "file=GumballMachineTestDrive.java, line=277"
"main", "847", "GumballMachineTestDrive.java:279", "Line Step", "file=GumballMachineTestDrive.java, line=279"
"main", "848", "GumballMachineTestDrive.java:279", "Method Exit", "returner=SoldOutState:1#turnCrank:2, value=<void>"
"main", "849", "GumballMachineTestDrive.java:72", "Method Returned", ""
"main", "850", "GumballMachineTestDrive.java:73", "Line Step", "file=GumballMachineTestDrive.java, line=73"
"main", "851", "GumballMachineTestDrive.java:73", "Field Read", "context=GumballMachine:1, state"
"main", "852", "GumballMachineTestDrive.java:73", "Method Call", "caller=GumballMachine:1#turnCrank:8, target=SoldOutState:1#dispense:2"
"main", "853", "GumballMachineTestDrive.java:288", "Method Entered", ""
"main", "854", "GumballMachineTestDrive.java:289", "Line Step", "file=GumballMachineTestDrive.java, line=289"
"main", "855", "GumballMachineTestDrive.java:291", "Line Step", "file=GumballMachineTestDrive.java, line=291"
"main", "856", "GumballMachineTestDrive.java:291", "Method Exit", "returner=SoldOutState:1#dispense:2, value=<void>"
"main", "857", "GumballMachineTestDrive.java:73", "Method Returned", ""
"main", "858", "GumballMachineTestDrive.java:74", "Line Step", "file=GumballMachineTestDrive.java, line=74"
"main", "859", "GumballMachineTestDrive.java:74", "Method Exit", "returner=GumballMachine:1#turnCrank:8, value=<void>"
"main", "860", "GumballMachineTestDrive.java:34", "Method Returned", ""
"main", "861", "GumballMachineTestDrive.java:35", "Line Step", "file=GumballMachineTestDrive.java, line=35"
"main", "862", "GumballMachineTestDrive.java:35", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#insertQuarter:10"
"main", "863", "GumballMachineTestDrive.java:63", "Method Entered", ""
"main", "864", "GumballMachineTestDrive.java:64", "Line Step", "file=GumballMachineTestDrive.java, line=64"
"main", "865", "GumballMachineTestDrive.java:64", "Field Read", "context=GumballMachine:1, state"
"main", "866", "GumballMachineTestDrive.java:64", "Method Call", "caller=GumballMachine:1#insertQuarter:10, target=SoldOutState:1#insertQuarter:4"
"main", "867", "GumballMachineTestDrive.java:269", "Method Entered", ""
"main", "868", "GumballMachineTestDrive.java:271", "Line Step", "file=GumballMachineTestDrive.java, line=271"
"main", "869", "GumballMachineTestDrive.java:273", "Line Step", "file=GumballMachineTestDrive.java, line=273"
"main", "870", "GumballMachineTestDrive.java:273", "Method Exit", "returner=SoldOutState:1#insertQuarter:4, value=<void>"
"main", "871", "GumballMachineTestDrive.java:64", "Method Returned", ""
"main", "872", "GumballMachineTestDrive.java:65", "Line Step", "file=GumballMachineTestDrive.java, line=65"
"main", "873", "GumballMachineTestDrive.java:65", "Method Exit", "returner=GumballMachine:1#insertQuarter:10, value=<void>"
"main", "874", "GumballMachineTestDrive.java:35", "Method Returned", ""
"main", "875", "GumballMachineTestDrive.java:36", "Line Step", "file=GumballMachineTestDrive.java, line=36"
"main", "876", "GumballMachineTestDrive.java:36", "Method Call", "caller=GumballMachineTestDrive#main:1, target=GumballMachine:1#turnCrank:9"
"main", "877", "GumballMachineTestDrive.java:71", "Method Entered", ""
"main", "878", "GumballMachineTestDrive.java:72", "Line Step", "file=GumballMachineTestDrive.java, line=72"
"main", "879", "GumballMachineTestDrive.java:72", "Field Read", "context=GumballMachine:1, state"
"main", "880", "GumballMachineTestDrive.java:72", "Method Call", "caller=GumballMachine:1#turnCrank:9, target=SoldOutState:1#turnCrank:3"
"main", "881", "GumballMachineTestDrive.java:276", "Method Entered", ""
"main", "882", "GumballMachineTestDrive.java:277", "Line Step", "file=GumballMachineTestDrive.java, line=277"
"main", "883", "GumballMachineTestDrive.java:279", "Line Step", "file=GumballMachineTestDrive.java, line=279"
"main", "884", "GumballMachineTestDrive.java:279", "Method Exit", "returner=SoldOutState:1#turnCrank:3, value=<void>"
"main", "885", "GumballMachineTestDrive.java:72", "Method Returned", ""
"main", "886", "GumballMachineTestDrive.java:73", "Line Step", "file=GumballMachineTestDrive.java, line=73"
"main", "887", "GumballMachineTestDrive.java:73", "Field Read", "context=GumballMachine:1, state"
"main", "888", "GumballMachineTestDrive.java:73", "Method Call", "caller=GumballMachine:1#turnCrank:9, target=SoldOutState:1#dispense:3"
"main", "889", "GumballMachineTestDrive.java:288", "Method Entered", ""
"main", "890", "GumballMachineTestDrive.java:289", "Line Step", "file=GumballMachineTestDrive.java, line=289"
"main", "891", "GumballMachineTestDrive.java:291", "Line Step", "file=GumballMachineTestDrive.java, line=291"
"main", "892", "GumballMachineTestDrive.java:291", "Method Exit", "returner=SoldOutState:1#dispense:3, value=<void>"
"main", "893", "GumballMachineTestDrive.java:73", "Method Returned", ""
"main", "894", "GumballMachineTestDrive.java:74", "Line Step", "file=GumballMachineTestDrive.java, line=74"
"main", "895", "GumballMachineTestDrive.java:74", "Method Exit", "returner=GumballMachine:1#turnCrank:9, value=<void>"
"main", "896", "GumballMachineTestDrive.java:36", "Method Returned", ""
"main", "897", "GumballMachineTestDrive.java:37", "Line Step", "file=GumballMachineTestDrive.java, line=37"
"main", "898", "GumballMachineTestDrive.java:38", "Line Step", "file=GumballMachineTestDrive.java, line=38"
"main", "899", "GumballMachineTestDrive.java:38", "Method Exit", "returner=GumballMachineTestDrive#main:1, value=<void>"
"main", "900", "GumballMachineTestDrive.java:6", "Method Returned", ""
"main", "901", "SYSTEM", "Thread End", ""
"SYSTEM", "902", "SYSTEM", "System End", ""
